"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","DISPLAY_AIRPORT_CITY_NAME_FULL","AIRPORT_WAC","AIRPORT_COUNTRY_NAME","AIRPORT_COUNTRY_CODE_ISO","AIRPORT_STATE_NAME","AIRPORT_STATE_CODE","AIRPORT_STATE_FIPS","CITY_MARKET_ID","DISPLAY_CITY_MARKET_NAME_FULL","CITY_MARKET_WAC","LAT_DEGREES","LAT_HEMISPHERE","LAT_MINUTES","LAT_SECONDS","LATITUDE","LON_DEGREES","LON_HEMISPHERE","LON_MINUTES","LON_SECONDS","LONGITUDE","AIRPORT_START_DATE","AIRPORT_THRU_DATE","AIRPORT_IS_CLOSED","AIRPORT_IS_LATEST",
1480602,14806,"SHI","Shimojishima Airport","Shimojishima, Japan",736,"Japan","JP","","","",34806,"Shimojishima, Japan",736,24,"N",49,37,24.82694444,125,"E",8,42,125.14500000,2011-07-01,,0,1,
1480701,14807,"SHJ","Sharjah International","Sharjah, United Arab Emirates",678,"United Arab Emirates","AE","","","",34807,"Sharjah, United Arab Emirates",678,25,"N",19,43,25.32861111,55,"E",31,2,55.51722222,1977-07-01,2015-05-31,0,0,
1480702,14807,"SHJ","Sharjah International","Sharjah, United Arab Emirates",678,"United Arab Emirates","AE","","","",34807,"Sharjah, United Arab Emirates",678,25,"N",19,50,25.33055556,55,"E",31,7,55.51861111,2015-06-01,,0,1,
1480801,14808,"SHL","Shillong Airport","Shillong, India",733,"India","IN","","","",34808,"Shillong, India",733,25,"N",42,5,25.70138889,91,"E",58,50,91.98055556,1950-01-01,2011-06-30,0,0,
1480802,14808,"SHL","Barapani","Shillong, India",733,"India","IN","","","",34808,"Shillong, India",733,25,"N",42,14,25.70388889,91,"E",58,41,91.97805556,2011-07-01,,0,1,
1480901,14809,"SHM","Nanki Shirahama Airport","Nanki Shirahama, Japan",736,"Japan","JP","","","",34809,"Nanki Shirahama, Japan",736,33,"N",39,41,33.66138889,135,"E",21,29,135.35805556,1950-01-01,2011-06-30,0,0,
1480902,14809,"SHM","Nanki Shirahama Airport","Nanki Shirahama, Japan",736,"Japan","JP","","","",34809,"Nanki Shirahama, Japan",736,33,"N",39,44,33.66222222,135,"E",21,52,135.36444444,2011-07-01,,0,1,
1481001,14810,"SHN","Sanderson Field","Shelton, WA",93,"United States","US","Washington","WA","53",34810,"Shelton, WA",93,47,"N",14,2,47.23388889,123,"W",8,20,-123.13888889,1950-01-01,2011-06-30,0,0,
1481002,14810,"SHN","Sanderson Field","Shelton, WA",93,"United States","US","Washington","WA","53",34810,"Shelton, WA",93,47,"N",14,1,47.23361111,123,"W",8,51,-123.14750000,2011-07-01,,0,1,
1481101,14811,"SHO","Sokcho Airport","Sokcho, South Korea",778,"South Korea","KR","","","",34811,"Sokcho, South Korea",778,38,"N",8,33,38.14250000,128,"E",35,39,128.59416667,1975-12-01,2011-06-30,0,0,
1481102,14811,"SHO","Sokcho Airport","Sokcho, South Korea",778,"South Korea","KR","","","",34811,"Sokcho, South Korea",778,38,"N",8,33,38.14250000,128,"E",35,55,128.59861111,2011-07-01,2014-05-31,0,0,
1481103,14811,"SHO","G 407","Sokcho, South Korea",778,"South Korea","KR","","","",34811,"Sokcho, South Korea",778,38,"N",8,33,38.14250000,128,"E",35,55,128.59861111,2014-06-01,,0,1,
1481201,14812,"SHR","Sheridan County","Sheridan, WY",88,"United States","US","Wyoming","WY","56",34812,"Sheridan, WY",88,44,"N",46,27,44.77416667,106,"W",58,38,-106.97722222,1950-01-01,2011-06-30,0,0,
1481202,14812,"SHR","Sheridan County","Sheridan, WY",88,"United States","US","Wyoming","WY","56",34812,"Sheridan, WY",88,44,"N",46,9,44.76916667,106,"W",58,49,-106.98027778,2011-07-01,,0,1,
1481301,14813,"SHU","Smith Point Airport","Smith Point, Australia",802,"Australia","AU","","","",34813,"Smith Point, Australia",802,11,"S",19,0,-11.31666667,132,"E",9,0,132.15000000,1950-01-01,,0,1,
1481401,14814,"SHV","Shreveport Regional","Shreveport, LA",72,"United States","US","Louisiana","LA","22",30476,"Shreveport, LA",72,32,"N",26,49,32.44694444,93,"W",49,32,-93.82555556,1950-01-01,2011-06-30,0,0,
1481402,14814,"SHV","Shreveport Regional","Shreveport, LA",72,"United States","US","Louisiana","LA","22",30476,"Shreveport, LA",72,32,"N",26,48,32.44666667,93,"W",49,32,-93.82555556,2011-07-01,,0,1,
1481501,14815,"SHW","Sharurah Airport","Sharurah, Saudi Arabia",670,"Saudi Arabia","SA","","","",34815,"Sharurah, Saudi Arabia",670,17,"N",25,20,17.42222222,47,"E",5,30,47.09166667,1977-07-01,2011-06-30,0,0,
1481502,14815,"SHW","Sharurah Airport","Sharurah, Saudi Arabia",670,"Saudi Arabia","SA","","","",34815,"Sharurah, Saudi Arabia",670,17,"N",28,1,17.46694444,47,"E",7,17,47.12138889,2011-07-01,,0,1,
1481601,14816,"SHX","Shageluk Airport","Shageluk, AK",1,"United States","US","Alaska","AK","02",34816,"Shageluk, AK",1,62,"N",41,45,62.69583333,159,"W",34,0,-159.56666667,1950-01-01,2011-06-30,0,0,
1481602,14816,"SHX","Shageluk Airport","Shageluk, AK",1,"United States","US","Alaska","AK","02",34816,"Shageluk, AK",1,62,"N",41,32,62.69222222,159,"W",34,9,-159.56916667,2011-07-01,,0,1,
1481701,14817,"SIA","Xi'an Xiguan","Xi'an, China",713,"China","CN","","","",34817,"Xi'an, China",713,34,"N",15,0,34.25000000,108,"E",52,0,108.86666667,1979-09-01,,0,1,
1481801,14818,"SID","Amilcar Cabral International","Sal Island, Cape Verde",507,"Cape Verde","CV","","","",34818,"Sal Island, Cape Verde",507,16,"N",44,42,16.74500000,22,"W",57,6,-22.95166667,1975-07-01,2011-06-30,0,0,
1481802,14818,"SID","Amilcar Cabral International","Sal Island, Cape Verde",507,"Cape Verde","CV","","","",34818,"Sal Island, Cape Verde",507,16,"N",44,31,16.74194444,22,"W",56,57,-22.94916667,2011-07-01,,0,1,
1481901,14819,"SIG","Isla Grande","San Juan, Puerto Rico",268,"Puerto Rico","PR","","","",34819,"San Juan, Puerto Rico",268,18,"N",27,32,18.45888889,66,"W",6,10,-66.10277778,1950-01-01,1989-12-31,0,0,
1481902,14819,"SIG","Isla Grande","San Juan, PR",3,"United States","US","Puerto Rico","PR","72",34819,"San Juan, PR",3,18,"N",27,32,18.45888889,66,"W",6,10,-66.10277778,1990-01-01,,0,1,
1482001,14820,"SIH","Silgadi Doti Airport","Silgadi Doti, Nepal",755,"Nepal","NP","","","",34820,"Silgadi Doti, Nepal",755,29,"N",15,50,29.26388889,80,"E",56,15,80.93750000,1979-09-01,1984-08-31,0,0,
1482002,14820,"SIH","Silgadi Doti Airport","Silgadi Doti, Nepal",755,"Nepal","NP","","","",34820,"Silgadi Doti, Nepal",755,29,"N",16,0,29.26666667,80,"E",58,0,80.96666667,1984-09-01,,0,1,
1482101,14821,"SII","Sidi Ifni Airport","Sidi Ifni, Morocco",548,"Morocco","MA","","","",34821,"Sidi Ifni, Morocco",548,29,"N",22,9,29.36916667,10,"W",11,5,-10.18472222,1989-01-01,2011-06-30,0,0,
1482102,14821,"SII","Sidi Ifni Airport","Sidi Ifni, Morocco",548,"Morocco","MA","","","",34821,"Sidi Ifni, Morocco",548,29,"N",22,8,29.36888889,10,"W",10,49,-10.18027778,2011-07-01,,0,1,
1482201,14822,"SIK","Sikeston Memorial Municipal","Sikeston, MO",64,"United States","US","Missouri","MO","29",34822,"Sikeston, MO",64,36,"N",53,40,36.89444444,89,"W",33,35,-89.55972222,1950-01-01,2011-06-30,0,0,
1482202,14822,"SIK","Sikeston Memorial Municipal","Sikeston, MO",64,"United States","US","Missouri","MO","29",34822,"Sikeston, MO",64,36,"N",53,56,36.89888889,89,"W",33,42,-89.56166667,2011-07-01,,0,1,
1482301,14823,"SIM","Simbai Airport","Simbai, Papua New Guinea",804,"Papua New Guinea","PG","","","",34823,"Simbai, Papua New Guinea",804,5,"S",16,42,-5.27833333,144,"E",32,36,144.54333333,2002-09-01,2011-06-30,0,0,
1482302,14823,"SIM","Simbai Airport","Simbai, Papua New Guinea",804,"Papua New Guinea","PG","","","",34823,"Simbai, Papua New Guinea",804,5,"S",16,53,-5.28138889,144,"E",32,39,144.54416667,2011-07-01,,0,1,
1482401,14824,"SIN","Singapore Changi International","Singapore, Singapore",776,"Singapore","SG","","","",34408,"Singapore, Singapore",776,1,"N",21,28,1.35777778,103,"E",59,27,103.99083333,1965-08-01,2011-06-30,0,0,
1482402,14824,"SIN","Singapore Changi International","Singapore, Singapore",776,"Singapore","SG","","","",34408,"Singapore, Singapore",776,1,"N",21,1,1.35027778,103,"E",59,40,103.99444444,2011-07-01,,0,1,
1482501,14825,"SIO","Smithton Airport","Smithton, Australia",802,"Australia","AU","","","",34825,"Smithton, Australia",802,40,"S",50,9,-40.83583333,145,"E",4,54,145.08166667,1950-01-01,2011-06-30,0,0,
1482502,14825,"SIO","Smithton Airport","Smithton, Australia",802,"Australia","AU","","","",34825,"Smithton, Australia",802,40,"S",50,6,-40.83500000,145,"E",5,1,145.08361111,2011-07-01,,0,1,
1482601,14826,"SIP","Simferopol International","Simferopol, U.S.S.R.",489,"U.S.S.R.","SU","","","",34826,"Simferopol, U.S.S.R.",489,45,"N",3,7,45.05194444,33,"E",58,27,33.97416667,1950-01-01,1991-12-31,0,0,
1482602,14826,"SIP","Simferopol International","Simferopol, Ukraine",488,"Ukraine","UA","","","",34826,"Simferopol, Ukraine",488,45,"N",3,7,45.05194444,33,"E",58,27,33.97416667,1992-01-01,,0,1,
1482701,14827,"SIS","Sishen Airport","Sishen, South Africa",562,"South Africa","ZA","","","",34827,"Sishen, South Africa",562,27,"S",38,55,-27.64861111,22,"E",59,57,22.99916667,1976-03-01,,0,1,
1482801,14828,"SIT","Sitka Rocky Gutierrez","Sitka, AK",1,"United States","US","Alaska","AK","02",34828,"Sitka, AK",1,57,"N",2,55,57.04861111,135,"W",21,42,-135.36166667,1950-01-01,2011-06-30,0,0,
1482802,14828,"SIT","Sitka Rocky Gutierrez","Sitka, AK",1,"United States","US","Alaska","AK","02",34828,"Sitka, AK",1,57,"N",2,50,57.04722222,135,"W",21,42,-135.36166667,2011-07-01,2014-05-31,0,0,
1482803,14828,"SIT","Sitka Rocky Gutierrez","Sitka, AK",1,"United States","US","Alaska","AK","02",34828,"Sitka, AK",1,57,"N",2,49,57.04694444,135,"W",21,40,-135.36111111,2014-06-01,,0,1,
1482901,14829,"SIU","Siuna Airport","Siuna, Nicaragua",153,"Nicaragua","NI","","","",34829,"Siuna, Nicaragua",153,13,"N",43,38,13.72722222,84,"W",46,40,-84.77777778,1950-01-01,2011-06-30,0,0,
1482902,14829,"SIU","Siuna Airport","Siuna, Nicaragua",153,"Nicaragua","NI","","","",34829,"Siuna, Nicaragua",153,13,"N",43,1,13.71694444,84,"W",46,39,-84.77750000,2011-07-01,2011-09-30,0,0,
1482903,14829,"SIU","Siuna Airport","Siuna, Nicaragua",153,"Nicaragua","NI","","","",34829,"Siuna, Nicaragua",153,13,"N",43,44,13.72888889,84,"W",46,39,-84.77750000,2011-10-01,,0,1,
1483001,14830,"SIY","Siskiyou County","Montague, CA",91,"United States","US","California","CA","06",34830,"Montague, CA",91,41,"N",46,53,41.78138889,122,"W",28,5,-122.46805556,1977-06-01,,0,1,
1483101,14831,"SJC","San Jose International","San Jose, CA",91,"United States","US","California","CA","06",32457,"San Francisco, CA (Metropolitan Area)",91,37,"N",21,46,37.36277778,121,"W",56,26,-121.94055556,1950-01-01,2001-10-31,0,0,
1483102,14831,"SJC","Norman Y. Mineta San Jose International","San Jose, CA",91,"United States","US","California","CA","06",32457,"San Francisco, CA (Metropolitan Area)",91,37,"N",21,46,37.36277778,121,"W",56,26,-121.94055556,2001-11-01,2011-06-30,0,0,
1483103,14831,"SJC","Norman Y. Mineta San Jose International","San Jose, CA",91,"United States","US","California","CA","06",32457,"San Francisco, CA (Metropolitan Area)",91,37,"N",21,46,37.36277778,121,"W",55,45,-121.92916667,2011-07-01,,0,1,
1483201,14832,"SJD","Los Cabos International","San Jose del Cabo, Mexico",148,"Mexico","MX","","","",34832,"Los Cabos, Mexico",148,23,"N",9,19,23.15527778,109,"W",43,30,-109.72500000,1977-10-01,2011-06-30,0,0,
1483202,14832,"SJD","Los Cabos International","San Jose del Cabo, Mexico",148,"Mexico","MX","","","",34832,"Los Cabos, Mexico",148,23,"N",9,7,23.15194444,109,"W",43,15,-109.72083333,2011-07-01,,0,1,
1483301,14833,"SJF","St. John Airport","St. John, Virgin Islands",283,"Virgin Islands","VI","","","",34833,"St. John, Virgin Islands",283,18,"N",20,0,18.33333333,64,"W",45,0,-64.75000000,1950-01-01,1989-12-31,0,0,
1483302,14833,"SJF","St. John Airport","St. John, VI",4,"United States","US","U.S. Virgin Islands","VI","78",34833,"St. John, VI",4,18,"N",20,0,18.33333333,64,"W",45,0,-64.75000000,1990-01-01,,0,1,
1483401,14834,"SJI","San Jose Airport","San Jose, Philippines",766,"Philippines","PH","","","",34834,"San Jose, Philippines",766,12,"N",21,47,12.36305556,121,"E",2,37,121.04361111,1950-01-01,2011-06-30,0,0,
1483402,14834,"SJI","San Jose Airport","San Jose, Philippines",766,"Philippines","PH","","","",34834,"San Jose, Philippines",766,12,"N",21,41,12.36138889,121,"E",2,48,121.04666667,2011-07-01,2014-05-31,0,0,
1483403,14834,"SJI","San Jose Airport","San Jose, Philippines",766,"Philippines","PH","","","",34834,"San Jose, Philippines",766,12,"N",21,42,12.36166667,121,"E",2,48,121.04666667,2014-06-01,,0,1,
1483501,14835,"SJJ","Sarajevo International","Sarajevo, Yugoslavia",497,"Yugoslavia","YU","","","",34835,"Sarajevo, Yugoslavia",497,43,"N",49,8,43.81888889,18,"E",20,17,18.33805556,1969-06-01,1992-08-31,0,0,
1483502,14835,"SJJ","Sarajevo International","Sarajevo, Bosnia and Herzegovina",410,"Bosnia and Herzegovina","BA","","","",34835,"Sarajevo, Bosnia and Herzegovina",410,43,"N",48,53,43.81472222,18,"E",20,11,18.33638889,1992-09-01,2011-06-30,0,0,
1483503,14835,"SJJ","Sarajevo Airport","Sarajevo, Bosnia and Herzegovina",410,"Bosnia and Herzegovina","BA","","","",34835,"Sarajevo, Bosnia and Herzegovina",410,43,"N",49,29,43.82472222,18,"E",19,53,18.33138889,2011-07-01,,0,1,
1483601,14836,"SJK","Sao Jose","Sao Jose Dos Campos, Brazil",316,"Brazil","BR","","","",34836,"Sao Jose Dos Campos, Brazil",316,23,"S",13,41,-23.22805556,45,"W",51,44,-45.86222222,1979-12-01,1989-11-30,0,0,
1483602,14836,"SJK","Sao Jose Dos Campos Airport","Sao Jose Dos Campos, Brazil",316,"Brazil","BR","","","",34836,"Sao Jose Dos Campos, Brazil",316,23,"S",13,42,-23.22833333,45,"W",51,48,-45.86333333,1989-12-01,2011-06-30,0,0,
1483603,14836,"SJK","Professor Urbano Ernesto Stumpf","Sao Jose Dos Campos, Brazil",316,"Brazil","BR","","","",34836,"Sao Jose Dos Campos, Brazil",316,23,"S",13,41,-23.22805556,45,"W",51,46,-45.86277778,2011-07-01,,0,1,
1483701,14837,"SJN","St. Johns Industrial Air Park","St. Johns, AZ",81,"United States","US","Arizona","AZ","04",34837,"St. Johns, AZ",81,34,"N",31,7,34.51861111,109,"W",22,43,-109.37861111,1979-12-01,2011-06-30,0,0,
1483702,14837,"SJN","St. Johns Industrial Air Park","St. Johns, AZ",81,"United States","US","Arizona","AZ","04",34837,"St. Johns, AZ",81,34,"N",31,7,34.51861111,109,"W",22,44,-109.37888889,2011-07-01,,0,1,
1483801,14838,"SJO","Juan Santamaria International","San Jose, Costa Rica",110,"Costa Rica","CR","","","",34838,"San Jose, Costa Rica",110,9,"N",59,33,9.99250000,84,"W",12,40,-84.21111111,1950-01-01,2011-06-30,0,0,
1483802,14838,"SJO","Juan Santamaria International","San Jose, Costa Rica",110,"Costa Rica","CR","","","",34838,"San Jose, Costa Rica",110,9,"N",59,38,9.99388889,84,"W",12,32,-84.20888889,2011-07-01,,0,1,
1483901,14839,"SJP","Sao Jose Do Rio Preto Airport","Sao Jose Do Rio Preto, Brazil",316,"Brazil","BR","","","",34839,"Sao Jose Do Rio Preto, Brazil",316,20,"S",48,49,-20.81361111,49,"W",24,18,-49.40500000,1999-06-01,2011-06-30,0,0,
1483902,14839,"SJP","Sao Jose Do Rio Preto Airport","Sao Jose Do Rio Preto, Brazil",316,"Brazil","BR","","","",34839,"Sao Jose Do Rio Preto, Brazil",316,20,"S",49,2,-20.81722222,49,"W",24,25,-49.40694444,2011-07-01,,0,1,
1484001,14840,"SJQ","Sesheke Airport","Sesheke, Zambia",597,"Zambia","ZM","","","",34840,"Sesheke, Zambia",597,17,"S",27,0,-17.45000000,24,"E",22,0,24.36666667,1964-10-01,2011-06-30,0,0,
1484002,14840,"SJQ","Sesheke Airport","Sesheke, Zambia",597,"Zambia","ZM","","","",34840,"Sesheke, Zambia",597,17,"S",28,35,-17.47638889,24,"E",18,24,24.30666667,2011-07-01,,0,1,
1484101,14841,"SJS","San Jose de Chiquitos","San Jose, Bolivia",312,"Bolivia","BO","","","",34841,"San Jose, Bolivia",312,17,"S",49,38,-17.82722222,60,"W",44,18,-60.73833333,1950-01-01,2011-06-30,0,0,
1484102,14841,"SJS","San Jose de Chiquitos","San Jose, Bolivia",312,"Bolivia","BO","","","",34841,"San Jose, Bolivia",312,17,"S",49,58,-17.83277778,60,"W",44,34,-60.74277778,2011-07-01,2012-01-31,0,0,
1484103,14841,"SJS","San Jose de Chiquitos","San Jose, Bolivia",312,"Bolivia","BO","","","",34841,"San Jose, Bolivia",312,17,"S",49,58,-17.83277778,60,"W",44,35,-60.74305556,2012-02-01,,0,1,
1484201,14842,"SJT","San Angelo Regional/Mathis Field","San Angelo, TX",74,"United States","US","Texas","TX","48",34842,"San Angelo, TX",74,31,"N",21,35,31.35972222,100,"W",29,40,-100.49444444,1950-01-01,2011-06-30,0,0,
1484202,14842,"SJT","San Angelo Regional/Mathis Field","San Angelo, TX",74,"United States","US","Texas","TX","48",34842,"San Angelo, TX",74,31,"N",21,28,31.35777778,100,"W",29,47,-100.49638889,2011-07-01,,0,1,
1484301,14843,"SJU","Puerto Rico International","San Juan, Puerto Rico",268,"Puerto Rico","PR","","","",34819,"San Juan, Puerto Rico",268,18,"N",26,24,18.44000000,66,"W",0,8,-66.00222222,1950-01-01,1989-12-31,0,0,
1484302,14843,"SJU","Luis Munoz Marin International","San Juan, PR",3,"United States","US","Puerto Rico","PR","72",34819,"San Juan, PR",3,18,"N",26,29,18.44138889,66,"W",0,8,-66.00222222,1990-01-01,2011-06-30,0,0,
1484303,14843,"SJU","Luis Munoz Marin International","San Juan, PR",3,"United States","US","Puerto Rico","PR","72",34819,"San Juan, PR",3,18,"N",26,22,18.43944444,66,"W",0,7,-66.00194444,2011-07-01,2013-11-30,0,0,
1484304,14843,"SJU","Luis Munoz Marin International","San Juan, PR",3,"United States","US","Puerto Rico","PR","72",34819,"San Juan, PR",3,18,"N",26,22,18.43944444,66,"W",0,8,-66.00222222,2013-12-01,,0,1,
1484401,14844,"SJV","San Javier Airport","San Javier, Bolivia",312,"Bolivia","BO","","","",34844,"San Javier, Bolivia",312,16,"S",16,0,-16.26666667,62,"W",28,0,-62.46666667,1980-03-01,2011-06-30,0,0,
1484402,14844,"SJV","San Javier Airport","San Javier, Bolivia",312,"Bolivia","BO","","","",34844,"San Javier, Bolivia",312,16,"S",15,53,-16.26472222,62,"W",28,15,-62.47083333,2011-07-01,2012-08-31,0,0,
1484403,14844,"SJV","San Javier Airport","San Javier, Bolivia",312,"Bolivia","BO","","","",34844,"San Javier, Bolivia",312,16,"S",15,56,-16.26555556,62,"W",28,14,-62.47055556,2012-09-01,,0,1,
1484501,14845,"SJW","Daguocun International","Shijiazhuang, China",713,"China","CN","","","",34845,"Shijiazhuang, China",713,38,"N",16,51,38.28083333,114,"E",41,48,114.69666667,2007-05-01,2011-06-30,0,0,
1484502,14845,"SJW","Zhengding","Shijiazhuang, China",713,"China","CN","","","",34845,"Shijiazhuang, China",713,38,"N",16,50,38.28055556,114,"E",41,50,114.69722222,2011-07-01,,0,1,
1484601,14846,"SJY","Ilmajoki","Seinajoki, Finland",425,"Finland","FI","","","",34846,"Seinajoki, Finland",425,62,"N",41,32,62.69222222,22,"E",49,56,22.83222222,2002-01-01,2011-06-30,0,0,
1484602,14846,"SJY","Seinajoki Airport","Seinajoki, Finland",425,"Finland","FI","","","",34846,"Seinajoki, Finland",425,62,"N",41,26,62.69055556,22,"E",50,7,22.83527778,2011-07-01,,0,1,
1484701,14847,"SJZ","Sao Jorge","Sao Jorge Island, Portugal",469,"Portugal","PT","","","",34847,"Sao Jorge Island, Portugal",469,38,"N",39,56,38.66555556,28,"W",10,42,-28.17833333,1993-09-01,2011-06-30,0,0,
1484702,14847,"SJZ","Sao Jorge","Sao Jorge Island, Portugal",469,"Portugal","PT","","","",34847,"Sao Jorge Island, Portugal",469,38,"N",39,53,38.66472222,28,"W",10,32,-28.17555556,2011-07-01,2012-12-31,0,0,
1484703,14847,"SJZ","Sao Jorge","Sao Jorge Island, Portugal",469,"Portugal","PT","","","",34847,"Sao Jorge Island, Portugal",469,38,"N",39,55,38.66527778,28,"W",10,29,-28.17472222,2013-01-01,,0,1,
1484801,14848,"SKA","Fairchild AFB","Spokane, WA",93,"United States","US","Washington","WA","53",31884,"Spokane, WA",93,47,"N",36,54,47.61500000,117,"W",39,25,-117.65694444,1950-01-01,2011-06-30,0,0,
1484802,14848,"SKA","Fairchild AFB","Spokane, WA",93,"United States","US","Washington","WA","53",31884,"Spokane, WA",93,47,"N",36,54,47.61500000,117,"W",39,21,-117.65583333,2011-07-01,,0,1,
1484901,14849,"SKB","Golden Rock","St. Kitts, Saint Kitts and Nevis - UK",261,"Saint Kitts and Nevis - UK","","","","",34849,"St. Kitts, Saint Kitts and Nevis - UK",261,17,"N",18,29,17.30805556,62,"W",43,17,-62.72138889,1971-07-01,1983-08-31,0,0,
1484902,14849,"SKB","Golden Rock","St. Kitts, Saint Kitts and Nevis",275,"Saint Kitts and Nevis","KN","","","",34849,"St. Kitts, Saint Kitts and Nevis",275,17,"N",18,29,17.30805556,62,"W",43,17,-62.72138889,1983-09-01,1998-08-31,0,0,
1484903,14849,"SKB","Robert L. Bradshaw","St. Kitts, Saint Kitts and Nevis",275,"Saint Kitts and Nevis","KN","","","",34849,"St. Kitts, Saint Kitts and Nevis",275,17,"N",18,29,17.30805556,62,"W",43,17,-62.72138889,1998-09-01,2011-06-30,0,0,
1484904,14849,"SKB","Robert L. Bradshaw","St. Kitts, Saint Kitts and Nevis",275,"Saint Kitts and Nevis","KN","","","",34849,"St. Kitts, Saint Kitts and Nevis",275,17,"N",18,40,17.31111111,62,"W",43,7,-62.71861111,2011-07-01,2013-07-31,0,0,
1484905,14849,"SKB","Robert L. Bradshaw International","St. Kitts, Saint Kitts and Nevis",275,"Saint Kitts and Nevis","KN","","","",34849,"St. Kitts, Saint Kitts and Nevis",275,17,"N",18,40,17.31111111,62,"W",43,7,-62.71861111,2013-08-01,,0,1,
1485001,14850,"SKC","Suki Airport","Suki, Papua New Guinea",804,"Papua New Guinea","PG","","","",34850,"Suki, Papua New Guinea",804,8,"S",2,52,-8.04777778,141,"E",43,14,141.72055556,1986-12-01,2011-06-30,0,0,
1485002,14850,"SKC","Suki Airport","Suki, Papua New Guinea",804,"Papua New Guinea","PG","","","",34850,"Suki, Papua New Guinea",804,8,"S",2,48,-8.04666667,141,"E",43,20,141.72222222,2011-07-01,,0,1,
1485101,14851,"SKD","Samarkand Airport","Samarkand, U.S.S.R.",786,"U.S.S.R.","SU","","","",34851,"Samarkand, U.S.S.R.",786,39,"N",42,0,39.70000000,67,"E",0,0,67.00000000,1950-01-01,1991-12-31,0,0,
1485102,14851,"SKD","Samarkand Airport","Samarkand, Uzbekistan",788,"Uzbekistan","UZ","","","",34851,"Samarkand, Uzbekistan",788,39,"N",42,0,39.70000000,67,"E",0,0,67.00000000,1992-01-01,2011-06-30,0,0,
1485103,14851,"SKD","Samarkand Airport","Samarkand, Uzbekistan",788,"Uzbekistan","UZ","","","",34851,"Samarkand, Uzbekistan",788,39,"N",42,2,39.70055556,66,"E",59,2,66.98388889,2011-07-01,,0,1,
1485201,14852,"SKE","Geiteryggen","Skien, Norway",465,"Norway","NO","","","",34852,"Skien, Norway",465,59,"N",10,58,59.18277778,9,"E",33,45,9.56250000,1950-01-01,2011-06-30,0,0,
1485202,14852,"SKE","Geiteryggen","Skien, Norway",465,"Norway","NO","","","",34852,"Skien, Norway",465,59,"N",11,6,59.18500000,9,"E",34,1,9.56694444,2011-07-01,,0,1,
1485301,14853,"SKF","Kelly AFB","San Antonio, TX",74,"United States","US","Texas","TX","48",33214,"San Antonio, TX",74,29,"N",22,48,29.38000000,98,"W",35,2,-98.58388889,1950-01-01,2011-06-30,0,0,
1485302,14853,"SKF","Lackland AFB (Kelly Field Annex)","San Antonio, TX",74,"United States","US","Texas","TX","48",33214,"San Antonio, TX",74,29,"N",23,3,29.38416667,98,"W",34,52,-98.58111111,2011-07-01,,0,1,
1485401,14854,"SKG","Makedonia","Thessaloniki, Greece",433,"Greece","GR","","","",34854,"Thessaloniki, Greece",433,40,"N",31,15,40.52083333,22,"E",58,20,22.97222222,1950-01-01,2011-06-30,0,0,
1485402,14854,"SKG","Makedonia","Thessaloniki, Greece",433,"Greece","GR","","","",34854,"Thessaloniki, Greece",433,40,"N",31,11,40.51972222,22,"E",58,15,22.97083333,2011-07-01,,0,1,
1485501,14855,"SKJ","Sitkinak CGS","Sitkinak, AK",1,"United States","US","Alaska","AK","02",34855,"Sitkinak, AK",1,56,"N",31,58,56.53277778,154,"W",6,50,-154.11388889,1950-01-01,,0,1,
1485601,14856,"SKK","Shaktoolik Airport","Shaktoolik, AK",1,"United States","US","Alaska","AK","02",34856,"Shaktoolik, AK",1,64,"N",19,27,64.32416667,161,"W",8,20,-161.13888889,1950-01-01,2011-06-30,0,0,
1485602,14856,"SKK","Shaktoolik Airport","Shaktoolik, AK",1,"United States","US","Alaska","AK","02",34856,"Shaktoolik, AK",1,64,"N",22,16,64.37111111,161,"W",13,26,-161.22388889,2011-07-01,,0,1,
1485701,14857,"SKL","Isle of Skye Airport","Isle of Skye, United Kingdom",493,"United Kingdom","GB","","","",34857,"Isle of Skye, United Kingdom",493,57,"N",15,10,57.25277778,5,"W",49,30,-5.82500000,1982-12-01,2011-06-30,0,0,
1485702,14857,"SKL","Isle of Skye Airport","Isle of Skye, United Kingdom",493,"United Kingdom","GB","","","",34857,"Isle of Skye, United Kingdom",493,57,"N",15,11,57.25305556,5,"W",49,40,-5.82777778,2011-07-01,,0,1,
1485801,14858,"SKN","Stokmarknes Skagen","Stokmarknes, Norway",465,"Norway","NO","","","",34858,"Stokmarknes, Norway",465,68,"N",34,52,68.58111111,15,"E",1,38,15.02722222,1950-01-01,2011-06-30,0,0,
1485802,14858,"SKN","Skagen","Stokmarknes, Norway",465,"Norway","NO","","","",34858,"Stokmarknes, Norway",465,68,"N",34,51,68.58083333,15,"E",1,16,15.02111111,2011-07-01,,0,1,
1485901,14859,"SKO","Sokoto Airport","Sokoto, Nigeria",555,"Nigeria","NG","","","",34859,"Sokoto, Nigeria",555,13,"N",0,23,13.00638889,5,"E",14,32,5.24222222,1960-10-01,,0,1,
1486001,14860,"SKP","Skopje Airport","Skopje, Yugoslavia",497,"Yugoslavia","YU","","","",34860,"Skopje, Yugoslavia",497,41,"N",57,43,41.96194444,21,"E",37,5,21.61805556,1950-01-01,1962-12-31,0,0,
